transaction_id,timestamp,amount,category,merchant,is_anomaly
txn_3063566,2026-02-19T05:33:42,14.36,groceries,target,0
txn_5121802,2026-02-19T05:44:42,97.62,utilities,walmart,0
txn_7994246,2026-02-19T06:26:42,93.08,utilities,target,0
txn_6887495,2026-02-19T06:51:42,12.57,dining,starbucks,0
txn_1975098,2026-02-19T08:32:42,1508.41,rent,amazon,0
txn_6573723,2026-02-19T09:14:42,7.63,groceries,local_restaurant,0
txn_3119872,2026-02-19T09:41:42,32.2,dining,target,0
txn_7396439,2026-02-19T09:56:42,85.91,utilities,target,0
txn_2028275,2026-02-19T10:30:42,6.65,entertainment,starbucks,0
txn_4832606,2026-02-19T10:51:42,83.12,utilities,walmart,0
txn_3266030,2026-02-19T11:40:42,1305.8,rent,local_restaurant,0
txn_4494029,2026-02-19T12:08:42,19.43,groceries,starbucks,0
txn_9341353,2026-02-19T13:24:42,13.11,dining,starbucks,0
txn_9882185,2026-02-19T14:45:42,8.47,groceries,local_restaurant,0
txn_2405797,2026-02-19T16:06:42,0.32,entertainment,walmart,1
txn_6340812,2026-02-19T16:07:42,1540.92,rent,uber,0
txn_8751870,2026-02-19T16:28:42,24.51,entertainment,netflix,0
txn_7788232,2026-02-19T16:48:42,43.06,shopping,starbucks,0
txn_5110578,2026-02-19T17:00:42,12.72,groceries,netflix,0
txn_2373173,2026-02-19T17:04:42,119.13,utilities,starbucks,0
txn_8629078,2026-02-19T18:28:42,6437.57,rent,target,1
txn_9212600,2026-02-19T18:44:42,22.86,groceries,walmart,0
txn_6418029,2026-02-19T19:17:42,14.38,dining,netflix,0
txn_8205214,2026-02-19T19:52:42,64.25,entertainment,uber,0
txn_8889799,2026-02-19T19:52:42,23.27,groceries,walmart,0
txn_9442620,2026-02-19T20:34:42,105.24,groceries,starbucks,0
txn_2331639,2026-02-19T22:28:42,1675.84,rent,local_restaurant,0
txn_8243801,2026-02-20T00:13:42,102.0,utilities,walmart,0
txn_4178037,2026-02-20T01:01:42,22.71,entertainment,walmart,0
txn_5227655,2026-02-20T02:09:42,1394.0,rent,amazon,0
txn_8319639,2026-02-20T03:12:42,1521.37,rent,starbucks,0
txn_6878263,2026-02-20T04:46:42,108.86,utilities,target,0
txn_3740855,2026-02-20T05:00:42,1410.39,rent,uber,0
txn_1973181,2026-02-20T05:08:42,53.25,groceries,amazon,0
txn_1872834,2026-02-20T05:17:42,53.22,groceries,netflix,0
txn_3329010,2026-02-20T05:43:42,11.61,dining,starbucks,0
txn_1124283,2026-02-20T05:59:42,23.01,shopping,netflix,0
txn_3320955,2026-02-20T06:27:42,9.27,dining,starbucks,0
txn_9155012,2026-02-20T07:03:42,9.96,shopping,amazon,0
txn_2464294,2026-02-20T07:57:42,42.93,dining,local_restaurant,0
txn_3491958,2026-02-20T08:06:42,0.47,rent,starbucks,1
txn_6422621,2026-02-20T08:44:42,4.6,groceries,target,0
txn_2315560,2026-02-20T08:51:42,1410.56,rent,starbucks,0
txn_4622138,2026-02-20T09:35:42,105.22,utilities,starbucks,0
txn_3993518,2026-02-20T09:44:42,4.27,shopping,local_restaurant,0
txn_1002700,2026-02-20T10:24:42,98.26,utilities,target,0
txn_9513751,2026-02-20T10:47:42,0.7,rent,starbucks,1
txn_5122188,2026-02-20T11:36:42,18.62,shopping,netflix,0
txn_9867970,2026-02-20T11:57:42,0.43,utilities,amazon,1
txn_6347519,2026-02-20T14:15:42,20.46,groceries,starbucks,0
txn_6140088,2026-02-20T14:50:42,1440.19,rent,netflix,0
txn_6891966,2026-02-20T16:20:42,1417.78,rent,local_restaurant,0
txn_1813509,2026-02-20T18:00:42,1269.12,rent,starbucks,0
txn_1676337,2026-02-20T18:04:42,9.87,shopping,target,0
txn_3832736,2026-02-20T18:27:42,27.27,entertainment,local_restaurant,0
txn_2401170,2026-02-20T18:55:42,31.22,groceries,amazon,0
txn_6713258,2026-02-20T19:20:42,5.98,shopping,walmart,0
txn_8733963,2026-02-20T19:26:42,29.86,groceries,walmart,0
txn_5899518,2026-02-20T19:29:42,42.33,groceries,target,0
txn_9405547,2026-02-20T19:42:42,1617.65,rent,target,0
txn_7298587,2026-02-20T21:13:42,59.41,utilities,amazon,0
txn_8810360,2026-02-20T22:24:42,101.34,utilities,local_restaurant,0
txn_1727402,2026-02-20T23:11:42,94.91,shopping,amazon,0
txn_1699438,2026-02-20T23:32:42,7.59,entertainment,walmart,0
txn_4706378,2026-02-21T00:17:42,129.77,utilities,local_restaurant,0
txn_1076992,2026-02-21T00:25:42,1672.27,rent,target,0
txn_9856755,2026-02-21T01:06:42,19.81,groceries,amazon,0
txn_8469206,2026-02-21T03:36:42,4.77,shopping,local_restaurant,0
txn_9565975,2026-02-21T04:50:42,1556.68,rent,target,0
txn_6002075,2026-02-21T04:52:42,32.13,groceries,target,0
txn_3700463,2026-02-21T05:51:42,91.51,entertainment,amazon,0
txn_3309117,2026-02-21T06:01:42,1261.21,rent,netflix,0
txn_6176367,2026-02-21T07:39:42,57.23,groceries,local_restaurant,0
txn_6352727,2026-02-21T08:48:42,4.14,entertainment,local_restaurant,0
txn_6919359,2026-02-21T09:26:42,75.78,utilities,target,0
txn_6923084,2026-02-21T09:47:42,1878.17,rent,walmart,0
txn_4324672,2026-02-21T09:53:42,7.39,dining,starbucks,0
txn_2705643,2026-02-21T10:23:42,141.45,utilities,starbucks,0
txn_2434730,2026-02-21T11:05:42,35.4,entertainment,amazon,0
txn_7667964,2026-02-21T11:31:42,14.74,shopping,starbucks,0
txn_2384554,2026-02-21T12:12:42,50.44,entertainment,target,0
txn_1184514,2026-02-21T15:04:42,45.81,shopping,walmart,0
txn_2414466,2026-02-21T15:12:42,48.28,dining,walmart,0
txn_1149740,2026-02-21T16:06:42,128.97,utilities,netflix,0
txn_4142581,2026-02-21T16:36:42,41.91,shopping,amazon,0
txn_7610182,2026-02-21T17:25:42,26.4,shopping,walmart,0
txn_9071421,2026-02-21T19:27:42,6.28,entertainment,starbucks,0
txn_3416391,2026-02-21T20:08:42,1100.4,rent,walmart,0
txn_3750025,2026-02-21T20:25:42,1679.66,rent,amazon,0
txn_8705923,2026-02-22T02:43:42,6.9,groceries,starbucks,0
txn_2905566,2026-02-22T03:51:42,15.79,groceries,amazon,0
txn_1709441,2026-02-22T06:26:42,9.61,entertainment,local_restaurant,0
txn_3513614,2026-02-22T06:32:42,1539.9,rent,amazon,0
txn_5652409,2026-02-22T06:34:42,1292.47,rent,netflix,0
txn_4727360,2026-02-22T06:35:42,1462.18,rent,amazon,0
txn_6605908,2026-02-22T07:19:42,1593.99,rent,local_restaurant,0
txn_8903935,2026-02-22T07:23:42,45.17,utilities,target,0
txn_7668845,2026-02-22T07:49:42,10.2,dining,walmart,0
txn_5049474,2026-02-22T08:22:42,32.19,shopping,walmart,0
txn_7665472,2026-02-22T10:59:42,124.3,utilities,target,0
txn_7654613,2026-02-22T12:26:42,10.24,dining,starbucks,0
txn_7795576,2026-02-22T15:10:42,1281.68,rent,netflix,0
txn_4896427,2026-02-22T15:30:42,14.07,dining,walmart,0
txn_8189770,2026-02-22T15:53:42,93.06,shopping,starbucks,0
txn_3309842,2026-02-22T16:53:42,7.76,dining,walmart,0
txn_9554243,2026-02-22T17:32:42,15.74,entertainment,netflix,0
txn_3923733,2026-02-22T18:05:42,9.4,dining,walmart,0
txn_1428410,2026-02-22T18:23:42,10.53,groceries,target,0
txn_2310952,2026-02-22T18:58:42,1382.46,rent,uber,0
txn_8074262,2026-02-22T19:15:42,2.37,shopping,uber,0
txn_7289502,2026-02-22T20:16:42,36.91,dining,starbucks,0
txn_8642870,2026-02-22T21:50:42,6.79,entertainment,walmart,0
txn_8323638,2026-02-22T22:05:42,13.1,shopping,walmart,0
txn_1055346,2026-02-23T00:11:42,17389.84,entertainment,netflix,1
txn_4567008,2026-02-23T00:26:42,11.74,entertainment,target,0
txn_4958153,2026-02-23T04:33:42,15.37,dining,netflix,0
txn_7605129,2026-02-23T06:25:42,121.5,utilities,uber,0
txn_7922581,2026-02-23T06:37:42,21.22,shopping,walmart,0
txn_6196151,2026-02-23T07:06:42,46.1,groceries,target,0
txn_2935090,2026-02-23T08:08:42,18.23,shopping,walmart,0
txn_1026505,2026-02-23T08:54:42,22.3,entertainment,target,0
txn_6778728,2026-02-23T09:08:42,73.72,utilities,local_restaurant,0
txn_7720929,2026-02-23T09:40:42,13.47,entertainment,netflix,0
txn_8507628,2026-02-23T12:33:42,1679.28,rent,starbucks,0
txn_1983522,2026-02-23T13:22:42,12.44,shopping,walmart,0
txn_7205482,2026-02-23T13:49:42,1648.71,rent,amazon,0
txn_7979736,2026-02-23T16:23:42,74.27,utilities,netflix,0
txn_1318473,2026-02-23T16:26:42,1256.98,rent,netflix,0
txn_8735491,2026-02-23T19:38:42,9.02,groceries,amazon,0
txn_3057956,2026-02-23T19:41:42,1637.92,rent,amazon,0
txn_3007648,2026-02-23T20:22:42,111.55,dining,walmart,0
txn_4212726,2026-02-23T21:01:42,15.09,groceries,target,0
txn_9415398,2026-02-23T21:16:42,38.9,entertainment,uber,0
txn_6813365,2026-02-23T22:07:42,9.71,dining,walmart,0
txn_2806423,2026-02-23T22:11:42,1552.6,rent,netflix,0
txn_9018668,2026-02-23T22:49:42,1584.63,rent,target,0
txn_9757107,2026-02-23T23:47:42,15.13,shopping,uber,0
txn_1906030,2026-02-24T00:11:42,165.08,utilities,starbucks,0
txn_9121757,2026-02-24T01:56:42,23.9,dining,target,0
txn_1880316,2026-02-24T02:50:42,7.33,shopping,netflix,0
txn_6257901,2026-02-24T04:32:42,10.87,shopping,uber,0
txn_3966422,2026-02-24T06:05:42,27.67,dining,uber,0
txn_2750116,2026-02-24T06:46:42,22.14,shopping,amazon,0
txn_1098113,2026-02-24T07:00:42,22.21,groceries,target,0
txn_6005703,2026-02-24T08:02:42,87.53,utilities,uber,0
txn_3436187,2026-02-24T08:46:42,1010.6,rent,netflix,0
txn_8038107,2026-02-24T08:52:42,1700.0,rent,uber,0
txn_4287093,2026-02-24T09:27:42,1522.69,rent,starbucks,0
txn_1782360,2026-02-24T09:58:42,21.16,shopping,amazon,0
txn_6199341,2026-02-24T10:09:42,18.13,groceries,uber,0
txn_2134471,2026-02-24T10:48:42,103.2,dining,netflix,0
txn_2333809,2026-02-24T10:49:42,1493.39,rent,netflix,0
txn_9435966,2026-02-24T10:53:42,12.17,shopping,amazon,0
txn_1171151,2026-02-24T12:18:42,8.7,groceries,starbucks,0
txn_3494903,2026-02-24T12:22:42,13.17,entertainment,amazon,0
txn_6609206,2026-02-24T14:52:42,3.64,entertainment,local_restaurant,0
txn_5122759,2026-02-24T16:33:42,10.38,shopping,walmart,0
txn_1380457,2026-02-24T19:45:42,1595.74,rent,netflix,0
txn_2876213,2026-02-24T21:25:42,1142.95,rent,walmart,0
txn_3528693,2026-02-25T00:08:42,20.75,groceries,amazon,0
txn_7930250,2026-02-25T01:38:42,23.2,dining,starbucks,0
txn_1462398,2026-02-25T02:14:42,93.11,utilities,uber,0
txn_5768157,2026-02-25T04:20:42,40.63,entertainment,uber,0
txn_7763318,2026-02-25T04:37:42,51.02,utilities,target,0
txn_8392948,2026-02-25T04:47:42,1610.9,rent,netflix,0
txn_8265584,2026-02-25T05:32:42,21.68,groceries,target,0
txn_8178525,2026-02-25T06:11:42,6.3,groceries,amazon,0
txn_8434462,2026-02-25T06:21:42,131.85,utilities,uber,0
txn_9218649,2026-02-25T08:41:42,6.91,shopping,local_restaurant,0
txn_5751884,2026-02-25T09:21:42,27.89,shopping,netflix,0
txn_7587209,2026-02-25T12:46:42,110.09,utilities,uber,0
txn_8760322,2026-02-25T15:51:42,17.26,utilities,uber,0
txn_7514288,2026-02-25T16:58:42,28.56,dining,amazon,0
txn_2206861,2026-02-25T17:31:42,53.89,utilities,local_restaurant,0
txn_1738633,2026-02-25T17:42:42,1359.99,rent,amazon,0
txn_4953300,2026-02-25T17:49:42,12.31,entertainment,uber,0
txn_1766466,2026-02-25T18:11:42,1279.62,rent,amazon,0
txn_5872691,2026-02-25T18:40:42,26.1,entertainment,walmart,0
txn_5168142,2026-02-25T19:06:42,31.99,dining,starbucks,0
txn_9589747,2026-02-25T19:33:42,1496.35,rent,amazon,0
txn_6779990,2026-02-25T19:38:42,18.87,entertainment,walmart,0
txn_4136378,2026-02-25T20:27:42,28.41,entertainment,target,0
txn_5327858,2026-02-25T22:13:42,8.29,groceries,uber,0
txn_1952573,2026-02-25T22:17:42,11.51,shopping,starbucks,0
txn_2032819,2026-02-25T22:22:42,90.54,utilities,target,0
txn_4124440,2026-02-25T23:03:42,1672.72,rent,uber,0
txn_1107376,2026-02-26T01:32:42,22.31,groceries,starbucks,0
txn_7856408,2026-02-26T01:52:42,3.16,dining,target,0
txn_5401080,2026-02-26T02:28:42,1584.65,rent,uber,0
txn_7474467,2026-02-26T03:29:42,32.41,entertainment,target,0
txn_3332214,2026-02-26T03:41:42,126.19,utilities,amazon,0
txn_7978920,2026-02-26T05:20:42,19812.43,shopping,starbucks,1
txn_2930696,2026-02-26T05:48:42,1967.31,rent,netflix,0
txn_9926791,2026-02-26T06:16:42,6.82,dining,uber,0
txn_1575437,2026-02-26T06:59:42,71.47,groceries,amazon,0
txn_8726353,2026-02-26T08:42:42,56.89,groceries,uber,0
txn_1326916,2026-02-26T09:49:42,31.03,groceries,target,0
txn_2823294,2026-02-26T10:01:42,1502.71,rent,walmart,0
txn_6057567,2026-02-26T10:02:42,8.56,dining,local_restaurant,0
txn_5088027,2026-02-26T10:53:42,10.72,entertainment,netflix,0
txn_7921095,2026-02-26T10:55:42,24.7,shopping,starbucks,0
txn_8593245,2026-02-26T13:15:42,25.55,entertainment,uber,0
txn_5599731,2026-02-26T13:32:42,9.69,dining,netflix,0
txn_5721339,2026-02-26T16:17:42,2.85,dining,netflix,0
txn_2524808,2026-02-26T17:32:42,30.42,entertainment,local_restaurant,0
txn_3014889,2026-02-26T18:23:42,9.84,shopping,amazon,0
txn_4809441,2026-02-26T19:23:42,34.42,groceries,starbucks,0
txn_6871006,2026-02-26T19:28:42,39.5,entertainment,uber,0
txn_9755861,2026-02-26T19:34:42,1427.52,rent,starbucks,0
txn_8063817,2026-02-26T21:42:42,39.17,shopping,walmart,0
txn_1684213,2026-02-26T23:07:42,86.49,utilities,amazon,0
txn_6137997,2026-02-26T23:07:42,10.96,shopping,starbucks,0
txn_9223908,2026-02-26T23:57:42,1422.23,rent,netflix,0
txn_2390688,2026-02-27T00:05:42,1406.86,rent,starbucks,0
txn_3284533,2026-02-27T01:00:42,122.59,utilities,starbucks,0
txn_6511482,2026-02-27T01:25:42,55.49,groceries,local_restaurant,0
txn_7047843,2026-02-27T01:26:42,101.47,utilities,amazon,0
txn_6826839,2026-02-27T01:34:42,15.44,entertainment,starbucks,0
txn_2950291,2026-02-27T01:45:42,9.75,groceries,local_restaurant,0
txn_9333100,2026-02-27T02:59:42,118.92,utilities,walmart,0
txn_2713100,2026-02-27T04:26:42,39.25,utilities,walmart,0
txn_5664763,2026-02-27T04:35:42,60.52,utilities,target,0
txn_3888172,2026-02-27T04:37:42,14.9,shopping,amazon,0
txn_4077301,2026-02-27T05:04:42,10.1,shopping,walmart,0
txn_6464984,2026-02-27T06:56:42,70.0,utilities,walmart,0
txn_4136391,2026-02-27T07:02:42,11.41,entertainment,walmart,0
txn_5652595,2026-02-27T08:15:42,69.56,utilities,netflix,0
txn_3972352,2026-02-27T09:09:42,84.06,dining,starbucks,0
txn_6090112,2026-02-27T09:44:42,52.06,entertainment,target,0
txn_8206009,2026-02-27T09:47:42,1521.31,rent,local_restaurant,0
txn_9779788,2026-02-27T11:21:42,79.74,dining,starbucks,0
txn_6217814,2026-02-27T12:55:42,23.21,dining,uber,0
txn_1138210,2026-02-27T14:33:42,1540.3,rent,local_restaurant,0
txn_9864499,2026-02-27T16:15:42,1504.72,rent,netflix,0
txn_4623425,2026-02-27T16:20:42,1688.51,rent,target,0
txn_2360724,2026-02-27T17:01:42,1228.16,rent,starbucks,0
txn_3001754,2026-02-27T18:59:42,42.55,groceries,starbucks,0
txn_2363826,2026-02-27T20:53:42,9.35,shopping,netflix,0
txn_2920485,2026-02-27T21:00:42,18.98,entertainment,uber,0
txn_3135048,2026-02-27T21:46:42,55.74,entertainment,amazon,0
txn_2444315,2026-02-27T21:53:42,53.66,shopping,local_restaurant,0
txn_4287483,2026-02-28T00:30:42,22.38,groceries,uber,0
txn_3100021,2026-02-28T01:22:42,1534.97,rent,amazon,0
txn_1089567,2026-02-28T03:48:42,1538.02,rent,starbucks,0
txn_6298692,2026-02-28T03:51:42,59.46,entertainment,netflix,0
txn_5508052,2026-02-28T04:45:42,10.97,shopping,walmart,0
txn_3484413,2026-02-28T05:20:42,36.62,groceries,local_restaurant,0
txn_9744220,2026-02-28T05:36:42,78.77,utilities,amazon,0
txn_9352804,2026-02-28T05:54:42,7.96,dining,netflix,0
txn_9933599,2026-02-28T06:04:42,10.39,groceries,target,0
txn_2918912,2026-02-28T06:44:42,2.89,groceries,walmart,0
txn_5997907,2026-02-28T06:52:42,132.09,utilities,target,0
txn_5928607,2026-02-28T06:54:42,5.26,dining,target,0
txn_7959445,2026-02-28T07:52:42,12.57,dining,uber,0
txn_6601180,2026-02-28T09:29:42,0.41,shopping,amazon,1
txn_8423503,2026-02-28T10:34:42,6.79,dining,netflix,0
txn_8452396,2026-02-28T11:04:42,93.58,utilities,local_restaurant,0
txn_1177216,2026-02-28T11:59:42,5.01,groceries,amazon,0
txn_1671118,2026-02-28T12:08:42,6.71,shopping,local_restaurant,0
txn_4306767,2026-02-28T12:15:42,13.31,entertainment,starbucks,0
txn_4429670,2026-02-28T12:30:42,8.31,entertainment,starbucks,0
txn_2040194,2026-02-28T13:16:42,34.4,groceries,local_restaurant,0
txn_2791599,2026-02-28T13:17:42,1269.07,rent,local_restaurant,0
txn_7953757,2026-02-28T13:53:42,47.24,utilities,amazon,0
txn_9551795,2026-02-28T14:41:42,3.14,shopping,walmart,0
txn_9287895,2026-02-28T15:17:42,15.05,shopping,amazon,0
txn_4113534,2026-02-28T16:00:42,15.54,dining,target,0
txn_3619571,2026-02-28T17:13:42,1639.98,rent,walmart,0
txn_5254948,2026-02-28T19:32:42,39.94,shopping,uber,0
txn_4839268,2026-02-28T19:44:42,11.24,shopping,walmart,0
txn_3114336,2026-02-28T20:50:42,21.17,entertainment,target,0
txn_6752824,2026-02-28T21:35:42,14.55,shopping,starbucks,0
txn_9769177,2026-02-28T23:04:42,45.7,groceries,local_restaurant,0
txn_9465506,2026-02-28T23:50:42,1250.16,rent,uber,0
txn_7842841,2026-03-01T00:31:42,30.73,shopping,walmart,0
txn_6474106,2026-03-01T01:06:42,1336.54,rent,walmart,0
txn_7979495,2026-03-01T03:06:42,24.1,shopping,amazon,0
txn_7813573,2026-03-01T03:10:42,43.33,dining,uber,0
txn_2314025,2026-03-01T03:18:42,62.52,dining,uber,0
txn_5251022,2026-03-01T06:05:42,10.59,groceries,local_restaurant,0
txn_6068379,2026-03-01T06:13:42,1683.75,rent,target,0
txn_8992726,2026-03-01T06:35:42,88.09,utilities,starbucks,0
txn_9852545,2026-03-01T07:25:42,1258.24,rent,amazon,0
txn_4497914,2026-03-01T07:56:42,24.01,dining,local_restaurant,0
txn_4154240,2026-03-01T09:43:42,82.69,utilities,amazon,0
txn_5622410,2026-03-01T09:48:42,19.51,shopping,uber,0
txn_3704371,2026-03-01T10:15:42,0.24,rent,target,1
txn_9992754,2026-03-01T10:47:42,25.72,entertainment,starbucks,0
txn_1770243,2026-03-01T12:22:42,8.74,dining,local_restaurant,0
txn_7454650,2026-03-01T13:55:42,1404.62,rent,local_restaurant,0
txn_2213476,2026-03-01T14:19:42,65.86,shopping,walmart,0
txn_4725211,2026-03-01T16:26:42,18.89,entertainment,uber,0
txn_3262353,2026-03-01T17:41:42,25.58,groceries,netflix,0
txn_4573623,2026-03-01T19:05:42,9.02,dining,amazon,0
txn_3274316,2026-03-01T19:38:42,17.4,dining,starbucks,0
txn_4201216,2026-03-01T20:18:42,15.1,dining,amazon,0
txn_8998631,2026-03-02T00:38:42,12.69,shopping,target,0
txn_9837865,2026-03-02T01:10:42,1582.5,rent,starbucks,0
txn_1281035,2026-03-02T02:05:42,20.56,shopping,target,0
txn_2967487,2026-03-02T02:28:42,82.16,utilities,target,0
txn_5833538,2026-03-02T04:35:42,53.98,dining,walmart,0
txn_4811198,2026-03-02T05:26:42,23.26,dining,target,0
txn_3802322,2026-03-02T05:27:42,1400.67,rent,local_restaurant,0
txn_6154579,2026-03-02T05:56:42,12.55,shopping,uber,0
txn_5773283,2026-03-02T06:10:42,72.98,utilities,starbucks,0
txn_7012589,2026-03-02T07:19:42,30.77,entertainment,netflix,0
txn_8441720,2026-03-02T07:37:42,53.84,dining,amazon,0
txn_2810496,2026-03-02T08:01:42,28.86,shopping,amazon,0
txn_7422789,2026-03-02T08:54:42,10752.38,shopping,amazon,1
txn_2583246,2026-03-02T11:19:42,28.77,shopping,local_restaurant,0
txn_4149415,2026-03-02T11:42:42,47.76,utilities,amazon,0
txn_7048689,2026-03-02T14:35:42,18.8,shopping,target,0
txn_1488968,2026-03-02T16:19:42,47.95,entertainment,uber,0
txn_8123801,2026-03-02T18:24:42,6.87,entertainment,starbucks,0
txn_7411189,2026-03-02T19:34:42,24.35,shopping,uber,0
txn_5522020,2026-03-02T21:41:42,3.18,entertainment,starbucks,0
txn_3503666,2026-03-02T22:58:42,16.99,dining,starbucks,0
txn_5673329,2026-03-03T00:00:42,1545.56,rent,amazon,0
txn_4697857,2026-03-03T01:47:42,14.91,dining,local_restaurant,0
txn_9041425,2026-03-03T03:48:42,1182.9,rent,walmart,0
txn_7436001,2026-03-03T05:01:42,126.52,utilities,walmart,0
txn_1564195,2026-03-03T05:40:42,19.85,entertainment,local_restaurant,0
txn_1052945,2026-03-03T06:04:42,16.96,entertainment,target,0
txn_7195762,2026-03-03T06:36:42,36.74,dining,local_restaurant,0
txn_2950710,2026-03-03T06:44:42,5.9,entertainment,uber,0
txn_1407974,2026-03-03T06:47:42,3.85,groceries,netflix,0
txn_5242546,2026-03-03T08:30:42,7.52,shopping,starbucks,0
txn_3102935,2026-03-03T10:52:42,0.41,groceries,netflix,1
txn_2660440,2026-03-03T11:41:42,26.54,entertainment,local_restaurant,0
txn_5317922,2026-03-03T11:48:42,6.12,dining,local_restaurant,0
txn_7683858,2026-03-03T12:39:42,9.07,entertainment,walmart,0
txn_1565992,2026-03-03T12:44:42,80.62,utilities,starbucks,0
txn_9402477,2026-03-03T13:41:42,42.11,shopping,local_restaurant,0
txn_3377032,2026-03-03T14:10:42,10.31,dining,walmart,0
txn_2805890,2026-03-03T14:54:42,9.24,shopping,walmart,0
txn_3193581,2026-03-03T15:12:42,7.15,groceries,netflix,0
txn_9540322,2026-03-03T18:53:42,110.84,shopping,starbucks,0
txn_1659683,2026-03-03T19:11:42,7.26,groceries,amazon,0
txn_7249859,2026-03-03T19:44:42,7.73,entertainment,netflix,0
txn_8765080,2026-03-03T19:49:42,1291.29,rent,walmart,0
txn_8468641,2026-03-03T19:51:42,4.36,dining,netflix,0
txn_9213140,2026-03-03T23:07:42,20.56,dining,local_restaurant,0
txn_8853449,2026-03-03T23:51:42,15.38,entertainment,uber,0
txn_5531029,2026-03-04T01:54:42,1619.11,rent,local_restaurant,0
txn_9802184,2026-03-04T02:01:42,4.72,dining,walmart,0
txn_8036453,2026-03-04T02:12:42,23.63,groceries,target,0
txn_1011357,2026-03-04T02:40:42,1361.57,rent,starbucks,0
txn_7438853,2026-03-04T02:49:42,20.52,groceries,walmart,0
txn_1977987,2026-03-04T04:18:42,87.84,shopping,walmart,0
txn_3157726,2026-03-04T07:27:42,1225.12,rent,uber,0
txn_1418497,2026-03-04T08:02:42,10.95,groceries,target,0
txn_9765988,2026-03-04T09:22:42,18.47,entertainment,netflix,0
txn_5209327,2026-03-04T10:00:42,48.48,groceries,target,0
txn_9185290,2026-03-04T11:12:42,4.7,dining,walmart,0
txn_8652542,2026-03-04T11:24:42,77.86,dining,starbucks,0
txn_4811466,2026-03-04T11:52:42,9.04,shopping,netflix,0
txn_2392775,2026-03-04T12:28:42,9.47,dining,walmart,0
txn_8262907,2026-03-04T12:31:42,16.44,groceries,target,0
txn_9153142,2026-03-04T15:53:42,1455.39,rent,target,0
txn_9123155,2026-03-04T17:14:42,31.23,entertainment,netflix,0
txn_8103230,2026-03-04T17:30:42,19.97,entertainment,target,0
txn_3885568,2026-03-04T17:48:42,13903.11,utilities,local_restaurant,1
txn_5516499,2026-03-04T18:09:42,35.83,entertainment,target,0
txn_6996522,2026-03-04T19:43:42,12.84,groceries,target,0
txn_9162170,2026-03-04T20:06:42,1389.44,rent,walmart,0
txn_8866436,2026-03-04T21:24:42,38.13,dining,local_restaurant,0
txn_3357735,2026-03-04T22:06:42,146.98,utilities,netflix,0
txn_5741152,2026-03-04T22:16:42,1813.22,rent,target,0
txn_9282072,2026-03-04T22:24:42,32.14,entertainment,target,0
txn_9687072,2026-03-04T23:49:42,1429.39,rent,starbucks,0
txn_8294216,2026-03-05T02:25:42,9.33,entertainment,amazon,0
txn_2292889,2026-03-05T03:11:42,25.08,groceries,target,0
txn_5322751,2026-03-05T03:44:42,1554.72,rent,uber,0
txn_3725729,2026-03-05T07:23:42,10.93,entertainment,local_restaurant,0
txn_4470615,2026-03-05T09:18:42,43.08,dining,amazon,0
txn_7294106,2026-03-05T12:32:42,18.44,shopping,starbucks,0
txn_1505506,2026-03-05T14:24:42,19.99,shopping,local_restaurant,0
txn_8865841,2026-03-05T14:53:42,9.78,dining,local_restaurant,0
txn_8492427,2026-03-05T16:56:42,7.72,groceries,walmart,0
txn_2743960,2026-03-05T18:46:42,58.08,dining,target,0
txn_6421137,2026-03-05T19:26:42,122.38,entertainment,target,0
txn_6577929,2026-03-05T19:38:42,35.01,shopping,starbucks,0
txn_2977806,2026-03-05T19:58:42,52.63,utilities,starbucks,0
txn_6929346,2026-03-05T21:13:42,33.27,shopping,local_restaurant,0
txn_5828761,2026-03-05T21:56:42,8.4,entertainment,local_restaurant,0
txn_1905579,2026-03-05T22:04:42,0.31,dining,amazon,1
txn_6295552,2026-03-05T22:19:42,106.64,dining,target,0
txn_9689097,2026-03-05T22:44:42,15.95,dining,netflix,0
txn_3720351,2026-03-05T23:23:42,52.43,dining,walmart,0
txn_7660599,2026-03-05T23:44:42,36.35,entertainment,uber,0
txn_5882375,2026-03-06T01:23:42,15.26,dining,target,0
txn_6734153,2026-03-06T04:48:42,44.68,entertainment,starbucks,0
txn_3473633,2026-03-06T05:06:42,8.39,groceries,uber,0
txn_6031833,2026-03-06T05:29:42,1409.95,rent,uber,0
txn_9711417,2026-03-06T06:06:42,92.0,groceries,target,0
txn_4922474,2026-03-06T06:17:42,4.3,dining,walmart,0
txn_3918610,2026-03-06T06:25:42,76.78,utilities,netflix,0
txn_9814836,2026-03-06T06:55:42,29.64,entertainment,amazon,0
txn_9564639,2026-03-06T07:11:42,34.92,groceries,netflix,0
txn_3655687,2026-03-06T07:49:42,56.23,utilities,uber,0
txn_5178761,2026-03-06T10:21:42,19.48,shopping,netflix,0
txn_2551330,2026-03-06T10:38:42,19.84,dining,uber,0
txn_9326492,2026-03-06T10:49:42,1710.29,rent,amazon,0
txn_7765445,2026-03-06T12:13:42,8107.53,groceries,uber,1
txn_6047619,2026-03-06T14:11:42,31.77,entertainment,target,0
txn_7436953,2026-03-06T15:15:42,11.93,shopping,uber,0
txn_4486010,2026-03-06T16:09:42,14.36,entertainment,amazon,0
txn_7277818,2026-03-06T16:22:42,25.93,entertainment,amazon,0
txn_4569769,2026-03-06T17:27:42,65.49,utilities,local_restaurant,0
